Branch Code,Branch Name,IFSC Code,Address,State
Br Code,Br. Name,IFSC Code,Branch Addres,State
0186,Gandhinagar,YESB0000186,"Ground Floor, Poornima Guest House, Plot No. 285, Sector 16, Gandhinagar - 382016",Gujarat
0187,Warangal,YESB0000187,"Ground Floor, 9-5-30/1/2, Mandi Bazaar, Warangal 506002",Telangana
0188,Bardoli,YESB0000188,"Shop No. 201,202 & 203 On U. Gr. Floor, City Centre, Station Road, Bardoli , 394601",Gujarat
0189,Lamington Road,YESB0000189,"Ground And First Floor,,396/410, Shamita Terrace,Lamington Road, 400004",Maharashtra
0190,Kolkata Dalhousie,YESB0000190,"Stephen House,56 A Hemanta Basu,,Sarani,Ground And Mezzanine Floor,Kolkata-700001",West Bengal
0191,Chittaurgarh,YESB0000191,"Ground Floor, S.S Plaza( Khasra No 2245) , Chittorgarh Bhilwada Road, Po Chittorgarh ( Rajasthan ) Pin - 312001",Rajasthan
0192,Sadar Bazaar,YESB0000192,"Ground  & Mezzanine Floor, In out of Property  No-2612,2730 to 2732  , Opposite Sadar Bazar Police station, Sadar Thana Road,Delhi-110006",Delhi
0193,Anand,YESB0000193,"Ground Floor, Maruti Sunand, Amul Dairy Road, Anand, Gujarat - 388001",Gujarat
0194,Vallabh Vidya Nagar,YESB0000194,"Shop no.G/4, Ground Floor, Neelkanth Estate, Plot no.K/154 & K/155, C. S. no.1634, Vallabh Vidhyanagar, Anand, Gujarat : 388 120",Gujarat
0195,Mulund,YESB0000195,"Shop No.C1 And C3,C Wing,,Sagar Garden,Lbs Marg,Mulund(West), 400080",Maharashtra
0196,Powai,YESB0000196,"Unit No. 2, Delphi, Hiranandani Gardens, Powai, Mumbai , 400 076",Maharashtra
0197,Bangalore 2 (Jaya Nagar),YESB0000197,"Prestige Sapphire,3Rd Block,9Th Main Road,Jayanagar Bangalore - 560011",Karnataka
0198,Bangalore 3 (Kormangala),YESB0000198,"Ground & Mezzanine Floor, Basil Moneta No 612 80 Feet Road 4Th Block Koramangala 560095",Karnataka
0199,Tezpur,YESB0000199,"Ground Floor “Imperial Parijat” Situated At Main Road, Plot No. 1960 In Mahabhairab Ward & Mouza Of Tezpur Town, District- Sonitpur, Assam- 784001",Assam
0200,Navi Nerul,YESB0000200,"Shop No 8 And 9,Ground Floor,Akshar Building,Shreeji Heights,Sector 46A,Seawoods,Nerul, 400706",Maharashtra
0201,Mumbai - Seepz,YESB0000201,"Ahura Centre, Shop No 19 And 20,Ground Floor, Mahakali Caves Road,,Landmark Next To Hdfc Bank, 400093",Maharashtra
0202,Narwana,YESB0000202,"Scf- 53, Ground Floor, Model Town, Narwana – 126116.",Haryana
0203,Lajpat Nagar,YESB0000203,"A-Ii/33 Ground Floor,Alankar Cinema Road,Lajpat Nagar-Ii,New Dealhi-110024",Delhi
0204,Kamala Nagar,YESB0000204,"Ground Floor, Plot No 80, Block-D, Saraswati Marg, Kamla Nagar, New Delhi-110007",Delhi
0205,Karol Bagh,YESB0000205,"Yes Bank Ltd ,Ground And Mezzanine Floor,Plot No. 10185C, Block T, Arya Samaj Road,Karol Bagh,New Delhi 110005",Delhi
0206,Dewas,YESB0000206,"Unit No. 3, Upper Ground Floor, Diamond Tower, Tilak Nagar, Dewas M.P.-455001",Madhya Pradesh
0207,Patiala,YESB0000207,"Sco 81-82, New Leela Bhawan, Patiala - 147001",Punjab
0208,Okhla,YESB0000208,"YES BANK Ltd., Part of Ground Floor , E-44/15, Okhla Industrial Area Phase 2, New Delhi, Opposite C Lal Chowk, New Delhi – 110020",Delhi
0209,Barabanki,YESB0000209,"Ground Floor, Verma Market, Khasra No 354/1, Mohll. Azad Nagar, Village Paisar, Pargana & Tehsil Nawabganj, Po & District Barabanki, U.P. Pin 225001",Uttar Pradesh
0210,Urmar Tanda,YESB0000210,"Khasra No.336/1,Old G.T Road,Adjoining Vishkarma Mandir Urmar Tanda-144203",Punjab
0211,Sv Road - Khar,YESB0000211,"Shop No 1, Ground Floor,,Prabhat Chambers, Plot No 92,,S V Road, Khar(W), 400052",Maharashtra
0212,Kandivili,YESB0000212,"Ground Floor,Ganpati Towers,,Thakur Village,Kandivali(E),400101",Maharashtra
0213,Ghatkopar,YESB0000213,"Sky Enclave Shop No. 6, Tilak Road, Ghatkopar E, Mumbai 400077",Maharashtra
0214,Mira - Bhayandar,YESB0000214,"Shop No 3/4, Office No 29/A,Nirmal Nagar, Chs Ltd, Sai Baba,Nagar, Mira Bhayander, Mira Road€, 401107",Maharashtra
0215,Mani Nagar (Ahmedabad 2),YESB0000215,"Part Ground, 3Rd And 4Th Floor, Swastik Square, Opp. Brts Bus Stop, Jawahar Chowk, Maninagar, Ahmedabad – 380008",Gujarat
0216,Navi Belapur,YESB0000216,"Ground Floor,Sharda Terraces,,Plot No 65,Sector-11,Cbd Belapur,,Navi Mumbai, 400614",Maharashtra
0217,Navi Airoli,YESB0000217,"Shop Nos 1,2,21 And 22,,Shiv Shankar Plaza Ii, Sector - 7,,Airoli, 400708",Maharashtra
0218,Jogeshwari,YESB0000218,"Grd Flr, Unit No.1, D Wing, Flexel Park, S V Road, Jogeshwari W Mumbai 400102",Maharashtra
0219,Sonepat,YESB0000219,"Ground Floor, Minerva Theater Complex, Indira Colony, Sonepat-131001,Haryana",Haryana
0220,Navi Khargar,YESB0000220,"Ground, Mezz. & 1st Floor, Shop Nos. 42 & 43, “PATEL HERITAGE”, Plot No. 15 & 17, Sector 7, Kharghar, Navi Mumbai, Pin : 410 210 , Maharashtra",Maharashtra
0221,Navi Sanpada,YESB0000221,"Shop No 8,9 And 10,Ground Floor, Bhumiraj Retreat,,Sector 14,Sanpada, 400705",Maharashtra
0222,Kalka,YESB0000222,"UGF Property No. 703, Ambala, Kalka Main Road, Kalka-134102",Haryana
0223,Solan,YESB0000223,"Ground Floor, Kapoor Complex Mauza Kather, The Mall, PO, Teshil & Distt. Solan (Himachal Pradesh) 173212",Himachal Pradesh
0224,Malad,YESB0000224,"Shop No 10 And 101 On Gr And 1 Flr,Link House, Link Road,Near Goregaon Sports Club,Malad(W), 400064",Maharashtra
0225,Badlapur,YESB0000225,"Shop Nos 1,2,3,4 And 5, Grnd Floor,Gopal Nagar,Sno 30/2,Plot No 6,Midc Road,Katrap, Badlapur(East) 421503",Maharashtra
0226,Meerut,YESB0000226,"Shop No 1, Pinnacle Tower, Panchsheel Colony, Garh Road, Meerut, 250004",Uttar Pradesh
0227,Narnaul,YESB0000227,"Khasra No. 1621, Mahendergarh Road, Opp. D.C. Residence, Vpo Narnaul – 123001",Haryana
0229,Johari Bazar,YESB0000229,"Shop No. 91, Johari Bazaar, Near LMB, Jaipur - 302001 (Rajasthan)",Rajasthan
0231,Rohini,YESB0000231,"D-14 , Near Santom Hospital, Prashant Vihar, Rohini, Delhi 110085",Delhi
0232,Rajinder Place,YESB0000232,"Aggarwal Corporate Tower, Ground Floor, Plot No 23, District Centre, Rajendra Place, New Delhi 110008",Delhi
0233,Mapusa,YESB0000233,"Shop No 4 & 5, Citiscape Commercial Centre, Opp. Mapusa Muncipality, Mapusa Goa- 403507",Goa
0234,Vizianagaram,YESB0000234,"Part Ground Floor Of Door No. 8-10-63 (Sri Sri Sri Balaji International Hotel), Railway Station Road, Vizianagaram - 535003",Andhra Pradesh
0235,Nehru Place,YESB0000235,"G1,G2,G3, Ground Floor,Chiranjeev Towers, Nehru Place, New Delhi-110019",Delhi
0236,Preet Vihar,YESB0000236,"G-81, Preet Vihar , Vikas Marg , Delhi-92",Delhi
0237,Naraina Industrial Estate,YESB0000237,"E-34, Ground Floor, Naraina Vihar, New Delhi-110028",Delhi
0238,Darya Ganj,YESB0000238,"Yes Bank Ltd, F-27, Netaji Subhash Marg, Daryaganj Delhi-110002",Delhi
0239,Ram Vihar,YESB0000239,195 Ground Floor Master Somnath Marg Ram Vihar 110095,Delhi
0240,Mg Road,YESB0000240,"Ground Floor, Block B, First India Place, M G Road, Gurgaon 122001",Haryana
0241,Fatehabad,YESB0000241,"GF, Khasra No- 448/1 (1-2), 448 /2/1 (1-1 ), Village Bhiwan,Rugha Market, SBI Road, Fatehabad, Haryana-125050",Haryana
0242,Firozabad,YESB0000242,D-16Ground Floor.I.S. Plaza 527-528 S.N.Road Firozabad 283203,Uttar Pradesh
0243,Gorakhpur,YESB0000243,"Ground & Mezzanine Floor, Plot No 7 - Park Road, Gorakhpur. Up. 273001",Uttar Pradesh
0244,Balotra,YESB0000244,"Ground Floor, Ward No 2, Khasra No 625, Khar Road, Po Balotra Pin 344002 ( Rajasthan)",Rajasthan
0245,Bharuch,YESB0000245,"Part Ground Floor, Blue Chip Complex, Sevashram Road, Paanch Batti, Bharuch , 392001, Gujarat",Gujarat
0246,Banswara,YESB0000246,"Ground Floor, Ground Floor, Shop No 23,24,25, Mangalam Complex, Opposite Ambamata Temple, College Road, Banswara Pin 327001 ( Rajsathan)",Rajasthan
0247,Napeansea Road,YESB0000247,"Shop No 2, Monolith, 7 Napeansea Road, Mumbai, Maharashtra-400036",Maharashtra
0248,Apmc,YESB0000248,"Shop No 18, Satra Plaza,,Palm Beach Road,,Sector 19D, 400703",Maharashtra
0249,Hubli -Dharwad,YESB0000249,"Yes Bank Ltd, Ground Floor, Svb City Centre, Club Road Hubli -580020",Karnataka
0250,Hyderabad 3 (Banjara Hills),YESB0000250,"YES Bank Limited Part Ground Floor, Door no: 8-2-682/B/2/A, Plot no:2, Road no: 12, Banjara Hills, Hyderabad, Telangana-500 034",Telangana
0251,Chennai 3 (Adyar),YESB0000251,"Yes Bank Ltd , Classic Royal,Ground Floor M49 M50,Lattice Bridge Road, Adyar Chennai 600020",Tamil Nadu
0252,Puri,YESB0000252,"Yes Bank Ltd, Ramaballav Road, VIP Road, Puri,Orissa 752001",Odisha
0253,Patna,YESB0000253,"Yes Bank Limited, Ground & Mezzanine Floor, Rajendra Ram Plaza, Exhibition Road, Patna 800001",Bihar
0254,Nathdwara,YESB0000254,"GF, Khasra No- 1357,New Road, Ujjawala Vatika, Nathdwara , Rajasthan - 313301",Rajasthan
0255,Halol,YESB0000255,"Shop No: 3 & 4 Nakoda Darshan, Opp. Jawahar Nagar, Godhra Road, Halol, Panchmahal Dist. Pin: 389350",Gujarat
0256,Silvassa,YESB0000256,"Shop No. 3 & 4, Upper Ground Floor, City Centre, Opp. Union Bank Of India, Silvasa-Vapi Main Road, Dist - Dadra & Nagar Haveli - Pin: 396230",Dadra & Nagar Haveli
0257,Calangute,YESB0000257,"Ground Floor, Shop no. 3 & 4, Block A-2, Hotel Dona Terezinha, Gaura Vaddo, Calangute, Bardez, North Goa, Goa. 403516",Goa
0258,Chakan,YESB0000258,"Krushnai Tower”,Bearing No : 3141/1, Gut No :1280,Situated At – Village :Chakan, Taluka :Khed,District : Pune – 410501",Maharashtra
0260,Gurgaon - Sec 31,YESB0000260,"Ground and Basement Floor, SCO/F 38, Sector 31, Shopping Complex, HUDA Complex, Gurgaon 122001",Haryana
0261,Burdwan,YESB0000261,"Ground Floor Plot No. 406 G T Road Birhata Kalitala Barddhaman, West Bengal- 713101",West Bengal
0262,Santacruz,YESB0000262,"Ground floor, Shop No.1, Rinku Co-op. Housing Society Ltd. , Plot no. 317, Linking road, Khar (west), Mumbai, Maharashtra, Pin : 400052",Maharashtra
0263,Dwarka,YESB0000263,"Ground Floor , Plot No-37, Sec 12 B, Dwarka, New Delhi-110075",Delhi
0264,Vasant Vihar,YESB0000264,"6, Basant Lok Complex, Vasant Vihar, New Delhi - 110057",Delhi
0265,Sardhana,YESB0000265,"Ground Floor,Plot Serial No 6,Maharana Pratap Nagar,Binauli Rd, Po Sardhana,Dist Meerut 250342",Uttar Pradesh
0266,Dasna,YESB0000266,"Ground Floor, Khasra No 1837, Umed Market, Nh 24, Po - Dasna , Dist Ghaziabad (Up), Pin 201102",Uttar Pradesh
0267,Mumbai - 4 Bungalows,YESB0000267,"Unit Nos. 11, 12 On Ground Floor & Unit Nos. 1 A And 2 A On First Floor, Sunil Niwas Chs Ltd., Lokhandwala Road, Off J. P. Road, Four Bungalows, Andheri (W), Mumbai 400 053, Maharashtra",Maharashtra
0268,Bandra East,YESB0000268,"Unit No. 2-A1, Ground Floor,Hallmark Business Plaza,Gurunanak Hospital Road, Kalanagar,400051",Maharashtra
0269,Dhuri,YESB0000269,"House No 539, Ground Floor, Loha Bazar, Sangrur Road, Dhuri-148024",Punjab
0270,Barnala,YESB0000270,"Ground Floor, Unit No. B-12/ 273, Pacca College Road, Barnala, Punjab 148101",Punjab
0271,Ajnala,YESB0000271,"Ground Floor, A.S Tower, ( Khasra No 265), Amritsar Road, Po Ajnala, Pin 143102, Punjab",Punjab
0272,Chandigarh - Sector 35,YESB0000272,"Ground Floor , S.C.O-335 & 336, Sector-35B, Chandigarh- 160035",Chandigarh
0273,Kartarpur,YESB0000273,"Ground Floor, Khasra No 476/1, Gt Road, Po, Kartarpur Pin 144801, Dist Jalandhar, Punjab",Punjab
0274,Chandigarh - Manimajra,YESB0000274,Sco 818 Nac Manimajra Chandigarh 160101,Chandigarh
0275,Goraya,YESB0000275,"Ground Floor, Navi Tower, G.T. Road, Po – Goraya, Dist Jalandhar, Pin 144409, Punjab",Punjab
0276,Nurmahal,YESB0000276,"Ground Floor, Khasra No 376/435, Mandi Road, Po Nurmahal, Tehsil Phillaur Pin 144039 ( Punjab)",Punjab
0277,Udhampur,YESB0000277,"Plot No 10 Shiv Nagar Nh 1 A Udhampur, 182101",Jammu & Kashmir
0278,New Delhi - Jhandewala,YESB0000278,"Ground Floor, No: 2E/1 Jhandewalan Extension, New Delhi - 110055",Delhi
0279,Mukerian,YESB0000279,"Ground Floor, Khasra No 865/54, Gurdaspur Road, Po Mukerian, Dist Hoshiarpur, Pin 144211 ( Punjab)",Punjab
0280,Sultanpur Lodhi,YESB0000280,"Ground Floor, Khasra No 28/39/2/1, Gurdwara Sri Beri Sahib Road, Po Sultanpur Lodhi, Dist Kapurthula Pin 144626",Punjab
0281,Mahilpur,YESB0000281,"Ground Floor, H No 391, B2, Ward No 5, Po Mahilpur, Distt Hoshiarpur, 146105",Punjab
0282,Lohian Khas,YESB0000282,"Ground Floor, Khasra No 35/1, Makhu Road, Vpo – Lohia Khas, Dist Jalandhar, Pin 144629, Punjab",Punjab
0283,New Delhi - Vasant Kunj,YESB0000283,"Ground And Ist Floor, Plot No. 2, Sector B, Pocket 11, Vasant Kunj, New Delhi 110070",Delhi
0284,Dahej,YESB0000284,"Shop No. 1,2 & 3, Shaligram Complex, Ipcl Road, Dahej, Taluka - Wagra, District - Bharuch, Gujarat - 392001.",Gujarat
0286,Mallapuram,YESB0000286,"Ground Floor, Building No. 18/1770A, Golden Mall, Down Hill, Malappuram, Kerala - 676505",Kerala
0287,Kannur,YESB0000287,"Cw-120, Ground Floor, P. G. Kamath Building, Pillayar Kovil Road, Kannur, Kerala-670 001",Kerala
0289,Morinda,YESB0000289,"W No.6, Kainaur Road Morinda, Tehsil - Morinda, District - Ropar, Punjab - 140101",Punjab
0292,Krishna Nagar,YESB0000292,"E-4/31 & 31 A, Ground Floor ,Krishna Nagar Delhi- 110051",Delhi
0294,Manali,YESB0000294,Ground Floor Plot No 101 Ward 2 Hadimba Road Manali Distt Kullu 175181,Himachal Pradesh
0297,Jangpura,YESB0000297,"Plot No. 6, Jangpura Extension, New Delhi-110014",Delhi
0298,Okhla Phase 3,YESB0000298,"Ground Floor, Plot No 201,Okhla Industrial Area Phase 3, New Delhi 110020",Delhi
0299,Deoli,YESB0000299,"Yes Bank Ltd, Ward No 16, Ground Floor,Near C.I.S.F. Main Gate, ,Link Road,Deoli,Tonk (Rajasthan) 304023",Rajasthan
0300,Khairthal,YESB0000300,"Ground Floor,Kishangarh Bas Road Near Jhulelel Mandir,Khairthal 301404, Alwar, Rajasthan",Rajasthan
0302,Gulaothi,YESB0000302,"Yes Bank Ltd, Gr. Floor Bearing No 149 Ward No 12 Mohalla Ramnagar Gulaothi Pin 203408",Uttar Pradesh
0303,Ramnagar,YESB0000303,"Ground Floor, Plot No. 1, Kosi Road Po. Ramnagar, District. Nanital, Uttarakhand 244715, India",Uttarakhand
0304,Kurali,YESB0000304,"Yes Bank Limited, Ground Floor, Khasra No 80/1/5/1,Ward No 7, Chandigarh Road,Po Khurali,India-140103",Punjab
0305,Shahpura,YESB0000305,"Yes Bank Ltd, Opposite Civil Court Bhilwara Road, Shahpura . Bhilwara Rajasthan 311804",Rajasthan
0306,Dibai,YESB0000306,"Ground Floor, Ward No-3, Railway Road, Lal Kuan, Mohalla Sarai Bairuni, Po- Dibai, Distt Bulandshehr, Up - 202393",Uttar Pradesh
0307,Dhampur,YESB0000307,Ground Floor Plot No 70 Punjabi Colony Kalagarh Road PO - Dhampur Dist Bijnore PIN 246761 ( UP),Uttar Pradesh
0308,Siana,YESB0000308,"Ground Floor, Ward No-11, Patti Harnam Singh, Garh Bulandshahr Road, Siyana, Distt Bulandshehr, Up - 245412",Uttar Pradesh
0309,Bilari,YESB0000309,"YES BANK LTD,Ward No-6, Mohalla Koriyan South, Kasba & Tehsil- Bilari, Bilari-Chandausi Road, Moradabad, UP-202411",Uttar Pradesh
0310,Jaspur,YESB0000310,"Ground Floor, House No. 13, Khasra No. 302K, situated at Mauza Amritpur, Tehsil Jaspur, Distt. Udham Singh Nagar, Uttrakhand-244712",Uttarakhand
0311,Marine Drive,YESB0000311,"Ground Floor , Malabar View,Marine Drive,,Landmark- Erstwhile Levis Store, 400007",Maharashtra
0313,Sumerpur,YESB0000313,"Ground Floor, Rathore Diesel, Pali Road, Near Gandhi Murti, Sumerpur, Rajasthan 306902.",Rajasthan
0314,Bhinmal,YESB0000314,"Ground Floor & First Floor, Shri Sai Complex, Krishi Mandi /Ram Singh Road, Bhinmal, Rajasthan -343029.",Rajasthan
0315,Kangra,YESB0000315,Khasra No 91/1&93/1 Opposite Govt Poly Tech College Dharmshala Road Kangra Dist.Kangra Hp 176001,Himachal Pradesh
0317,Nasirabad,YESB0000317,"Ground Floor 1163-B Subash Ganj, Po – Nasirabad, Dist Ajmer,  Rajasthan Pin – 305601",Rajasthan
0318,Rayya,YESB0000318,"Ground Floor, Khasra No 199, Old Padda Hospital Building, Padda Complex, G. T Road, Rayya, Dist- Amritsar, Punjab – 143112.",Punjab
0319,Bilara,YESB0000319,"Yes Bank Ltd, Ltdvijay Bhawan, Ward No. 21 Main Jodhpur Road Bilara Rajasthan, 342602",Rajasthan
0320,Kolkata - Prince Anwar Shah Road,YESB0000320,Yes Bank Prince Anwarshah Branch 22 Prince Anwarshah Road 700033,West Bengal
0321,Nokha,YESB0000321,"Yes Bank Ltd, Ground Floor Plot No 658, Navali Gate, Bus Stand, Bikaner Road, Po Nokha Jodhpur Rajasthan 334803",Rajasthan
0322,Kolkata - C R Avenue,YESB0000322,"Chittaranjan Avenue Branch,271 Cr Avenue,Kolkata-700006",West Bengal
0323,Merta City,YESB0000323,"Yes Bank Ltd, Hotel Charbhuja, Opposite Hdfc Bank Near Nagar Palika, Jodhpur Road Merta Rajasthan 341510",Rajasthan
0324,Chennai - Anna Nagar,YESB0000324,"Ground and Mez. Floor, Old No.86, New No.74 , V - Block, 5th Avenue, Anna Nagar, Chennai 600 040",Tamil Nadu
0325,Abu Road,YESB0000325,"Ground Floor Khasra No 78&79,  Mount Road Near Shanti Kunj, Po Abu Road, Dist – Sirohi, Rajasthan Pin 307026",Rajasthan
0326,Ahmedabad - Gurukul,YESB0000326,"Ground Floor, Shop No. G2, Atlantis Enclave, Near Subhash Chowk, Gurukul, Ahmadabad, Gujrat - 380052.",Gujarat
0327,Banur,YESB0000327,"Yes Bank Ltd, Ward No-3, Near Sales Tax Barrier, Hotel Sandhu Residency Complex, Banur-140601",Punjab
0328,New Delhi - Ashok Vihar,YESB0000328,"Plot No 5, Block-C, Phase-1, Ashok Vihar, Delhi-110052",Delhi
0329,Kunda,YESB0000329,"Ground Floor, Plot No-461, Mohalla Sarjuganj, Tehsil: Kunda, Dist:Pratapgarh, 230204",Uttar Pradesh
0330,Una,YESB0000330,"Shop No 70 And 71, Khasra No -38,Ward No -1, Main Dharamshala Road, Una 174303",Himachal Pradesh
0331,Dharamshala,YESB0000331,Gf Hotel Sansar 56 Civil Lines Opp Centre Point Dharmshala 176215,Himachal Pradesh
0332,Vijapur,YESB0000332,"Shop No. 38, New Market Yard, Post & Taluka – Vijapur, Dist – Mehsana, Gujarat - 382870",Gujarat
0333,Daman,YESB0000333,"Shop No. 1,2 & 3, Nilkanth Residency, Near Hotel Presidency (Suruchi), Vapi – Daman Main Road, Nani Daman, Daman - 396210.",Daman & Diu
0334,Banga,YESB0000334,"Ground Floor, BSL COMPLEX, Khasra no. 77//24/1(3-1), 83//4(4-8) situated at Village Banga, opposite Seth Pratap hospital, Tehsil Banga, District Shaheed Bhagat Singh Nagar – Punjab-144505",Punjab
0336,Sendhwa,YESB0000336,"Part Gr.Floor, Madhuban Plaza, A.B.Road, Sendhwa -451666",Madhya Pradesh
0337,New Delhi - Kashmere Gate,YESB0000337,"Yes Bank Ltd, Ground Floor, Premises No 1418-1421 & 1424-1427, Ward No 11 Kashmere Gate, Delhi – 110006",Delhi
0338,Safdarjung Enclave Branch,YESB0000338,"YES BANK Ltd., Basement, Ground Floor and First Floor, B-6/6. Local Shopping Complex, Safdarjung Enclave, New Delhi-110029",Delhi
0339,Yeola,YESB0000339,"Shop .4, 5, 6, 7& 8, Ground Floor, Csno.4497A, Shani Patangan, Post– Yeola, Dist–Nasik, Maharashtra–423401",Maharashtra
0340,Kirti Nagar,YESB0000340,"Yes Bank Ltd., C-66, Ground Floor, Kirti Nagar Delhi 110015",Delhi
0341,Talegaon Dabhade,YESB0000341,"Saras Plaza” Shop No.4&17, Samsan Nagar,Talegaon – Chakan Road, Talegaon -410507",Maharashtra
0342,Kalyani,YESB0000342,"Ground Floor, Plot No. B 8/35 Ca,,Po Kalyani,,Dist Nadia West Bengal 741235",West Bengal
0344,Rajgurunagar (Khed),YESB0000344,"Office No. 1, First Floor, Shri Chhatrapati Shivaji Market Yard, Vyapari Sankul, Survey No 1978/1, Rajgurunagar, Taluka: Khed, Pune, Pin 410505, Maharashtra.",Maharashtra
0345,Sion,YESB0000345,"Unit No. G-01 And G-02A, Ground,Floor,Value Enclave,Plot No.55A,Dr.,Ambedkar Road,Sion, 400022",Maharashtra
0346,Kandivili (W),YESB0000346,"Shop No 19(Part),Ground Floor,,Rock Enclave,Near Hindustan Naka,,Opp Icici Bank,Kandivali(W), 400067",Maharashtra
0347,Jalgaon,YESB0000347,"Office No 1 & 2, India Plaza, Swatantrya Square, Jalgaon - 425001",Maharashtra
0348,Shalimar Bagh,YESB0000348,"Ag-23, Shalimar Bagh, Delhi 110088",Delhi
0349,Thiruvanantapuram,YESB0000349,"Yes Bank Limited, Ground Floor, No. 37, Thycaud Village, Opp. Tagore Theatre, Vazhuthacaud, Thiruvananthapuram - 695014",Kerala
0350,Jasola,YESB0000350,"YES BANK Ltd., Ground Floor, Unit No-32, 33 DLF Tower A, Jasola,110025",Delhi
0351,Jandiala,YESB0000351,"Khasra No 286, Main Jandiala Bazar, PO Jandiala Guru, Dist Amritsar PIN 143115, Punjab",Punjab
0352,Begowal,YESB0000352,"Ground Floor, Khasra No 317/1, Ward No 11, Po Begowal, Pin 144621, Dist Kapurthula, Punjab",Punjab
0353,Paonta Sahib,YESB0000353,Yes Bank Limited Khasra No 160-162  Near Y Point  Po And Mauza Paonta Sahib Distt-Sirmour Himachal Pradesh Pin Code- 173025,Himachal Pradesh
0354,Nangal,YESB0000354,"Yes Bank Ltd, Ground Floor , Railway Station Road, City -Nangal, District - Roopnagar,Punjab (140124)",Punjab
0355,Sohana,YESB0000355,"Yes Bank Ltd,Gr.Flr, “9 Square”,Khasra No 687 (0-15),Po Sohana Tehsil Mohali,Dist Sas Nagar,140308",Punjab
0356,Ponda,YESB0000356,"Shop No. 7 & 8, Rajdeep Galleria, Ponda Goa - 403401",Goa
0357,Ghoti - Igatpuri,YESB0000357,"Yes Bank Ltd., Shop No 6, 7, Survey No 467/2/1, Old Agra Road, At Post Ghoti, Tal Igatpuri, Dist Nashik 422402",Maharashtra
0358,Mandideep,YESB0000358,"Part Ground Floor, Plot No. 190, Sector B, Indira Nagar, Nh12, Mandideep-462046",Madhya Pradesh
0359,Chiplun,YESB0000359,"Shop No. 1, 2, 17 & 18, Bageshree, Markandi, Chiplun, Dist. Ratnagiri, Pin 415605",Maharashtra
0360,Varca,YESB0000360,"Shop No 02 & 03, A R Arcade, Novangulli, Varca Goa, 403721",Goa
0361,Bodeli,YESB0000361,"Part 1St Floor, Ganesh Complex, Halol Road, Opp. Geb Sub-Station, Alipura, Bodeli, Gujarat – 391135.",Gujarat
0362,Chikhli,YESB0000362,"Samruddhi Arcade, Part 1St Floor, At & Post Thala, Opp. Bagladev Mandir, College Road, Taluka Chikhli, Dist. Navsari, Gujrat, Pin 396590",Gujarat
0363,Adalaj,YESB0000363,"19-20, Swagat City Mall, Sabarmati Road, Adalaj, Gujarat 382421",Gujarat
0365,Bavla,YESB0000365,"201, 1St Floor, Silver Plaza, Bavla, Dist – Ahmedabad, Gujarat – 382220",Gujarat
0366,Sinnar,YESB0000366,"Ground Floor, Deshpande Wada, Swapnashilpa Lal Chowk, Opp. Aapla Bazar, Sinnar. Dist. Nashik. 422103",Maharashtra
0367,Ozar,YESB0000367,"Shop No: 8, Ground Floor, Ganpatrao Deshmukh Shopping Complex, Opp. Ojhar Police Chowki, Ojhar, Tal: Niphad,Dist: Nashik- 422206",Maharashtra
0368,Shikarpur,YESB0000368,Ground Floor Khasra No 2744 PO Shikarpur UP-PIN 202395,Uttar Pradesh
0369,Pinjore,YESB0000369,"Harbast No- 115, Nh 22,  Village Abdullahpur Po Pinjore The Kalka Distt Panchkula 134102",Haryana
0370,Niwai,YESB0000370,"Yes Bank Ltd, Ground Floor, Khasra No. 1889/5582, Bhagat Singh Coloney, Jhalai Road. Newai- 304021",Rajasthan
